epoch,mode,loss,accuracy
114,Train,9.686601e-01,6.501600e-01
114,Test,9.934456e-01,6.557000e-01
115,Train,9.694722e-01,6.502400e-01
115,Test,1.032436e+00,6.465000e-01
116,Train,9.676098e-01,6.510600e-01
116,Test,1.009368e+00,6.483000e-01
117,Train,9.551330e-01,6.552000e-01
117,Test,9.800783e-01,6.595000e-01
118,Train,9.483889e-01,6.565400e-01
118,Test,9.854890e-01,6.549000e-01
119,Train,9.464618e-01,6.590200e-01
119,Test,9.799393e-01,6.602000e-01
120,Train,9.505238e-01,6.562200e-01
120,Test,9.980244e-01,6.523000e-01
121,Train,9.492576e-01,6.560800e-01
121,Test,9.858782e-01,6.608000e-01
122,Train,9.622865e-01,6.528600e-01
122,Test,1.000179e+00,6.581000e-01
123,Train,9.452425e-01,6.604000e-01
123,Test,1.002738e+00,6.548000e-01
124,Train,9.420062e-01,6.585000e-01
124,Test,9.986028e-01,6.576000e-01
125,Train,9.343153e-01,6.588400e-01
125,Test,9.787782e-01,6.618000e-01
126,Train,9.358904e-01,6.616400e-01
126,Test,9.730629e-01,6.620000e-01
127,Train,9.256351e-01,6.637200e-01
127,Test,9.748669e-01,6.640000e-01
128,Train,9.240787e-01,6.636600e-01
128,Test,9.987671e-01,6.563000e-01
129,Train,9.219162e-01,6.639600e-01
129,Test,9.800504e-01,6.629000e-01
130,Train,9.146156e-01,6.651600e-01
130,Test,9.868763e-01,6.597000e-01
131,Train,9.197650e-01,6.664400e-01
131,Test,9.868433e-01,6.595000e-01
132,Train,9.068960e-01,6.671600e-01
132,Test,9.922127e-01,6.561000e-01
133,Train,9.083705e-01,6.697800e-01
133,Test,9.753961e-01,6.645000e-01
134,Train,9.071228e-01,6.678200e-01
134,Test,9.754292e-01,6.638000e-01
135,Train,9.091511e-01,6.689400e-01
135,Test,9.840170e-01,6.618000e-01
136,Train,9.038927e-01,6.691000e-01
136,Test,9.807338e-01,6.651000e-01
137,Train,8.975367e-01,6.730600e-01
137,Test,9.849929e-01,6.609000e-01
138,Train,8.951932e-01,6.749800e-01
138,Test,9.801055e-01,6.642000e-01
139,Train,8.956143e-01,6.702000e-01
139,Test,9.817271e-01,6.633000e-01
140,Train,8.865510e-01,6.767400e-01
140,Test,9.793035e-01,6.649000e-01
141,Train,9.014890e-01,6.701200e-01
141,Test,9.700930e-01,6.675000e-01
142,Train,8.821769e-01,6.768200e-01
142,Test,9.776071e-01,6.672000e-01
143,Train,8.860237e-01,6.759200e-01
143,Test,9.912800e-01,6.637000e-01
144,Train,8.869737e-01,6.762000e-01
144,Test,9.819054e-01,6.698000e-01
145,Train,8.816087e-01,6.767600e-01
145,Test,9.863524e-01,6.617000e-01
146,Train,8.782340e-01,6.783000e-01
146,Test,9.775364e-01,6.676000e-01
147,Train,8.710260e-01,6.803200e-01
147,Test,9.832679e-01,6.655000e-01
148,Train,8.754165e-01,6.793000e-01
148,Test,9.749375e-01,6.679000e-01
149,Train,8.544965e-01,6.850200e-01
149,Test,9.764765e-01,6.679000e-01
150,Train,8.621294e-01,6.829800e-01
150,Test,1.017820e+00,6.569000e-01
151,Train,8.687207e-01,6.821800e-01
151,Test,9.853775e-01,6.675000e-01
152,Train,8.603391e-01,6.840400e-01
152,Test,9.801900e-01,6.699000e-01
153,Train,8.483034e-01,6.885200e-01
153,Test,9.921658e-01,6.694000e-01
154,Train,8.496113e-01,6.863800e-01
154,Test,9.780797e-01,6.692000e-01
155,Train,8.386041e-01,6.904000e-01
155,Test,9.894027e-01,6.702000e-01
156,Train,8.448092e-01,6.878800e-01
156,Test,9.859856e-01,6.691000e-01
157,Train,8.437433e-01,6.891000e-01
157,Test,9.778353e-01,6.708000e-01
158,Train,8.317997e-01,6.923000e-01
158,Test,9.976048e-01,6.633000e-01
159,Train,8.415771e-01,6.867800e-01
159,Test,9.887190e-01,6.669000e-01
160,Train,8.282636e-01,6.950800e-01
160,Test,9.864954e-01,6.698000e-01
161,Train,8.390409e-01,6.899000e-01
161,Test,9.808374e-01,6.703000e-01
162,Train,8.332028e-01,6.910600e-01
162,Test,9.898894e-01,6.681000e-01
163,Train,8.356150e-01,6.907600e-01
163,Test,9.999951e-01,6.665000e-01
164,Train,8.241702e-01,6.958200e-01
164,Test,9.827324e-01,6.680000e-01
165,Train,8.387211e-01,6.900600e-01
165,Test,9.882104e-01,6.727000e-01
166,Train,8.230814e-01,6.957400e-01
166,Test,9.937468e-01,6.664000e-01
167,Train,8.374589e-01,6.875800e-01
167,Test,9.939012e-01,6.692000e-01
168,Train,8.181696e-01,6.972800e-01
168,Test,9.881354e-01,6.699000e-01
169,Train,8.213629e-01,6.962600e-01
169,Test,1.016755e+00,6.629000e-01
170,Train,8.132248e-01,6.974200e-01
170,Test,9.931336e-01,6.697000e-01
171,Train,8.058354e-01,6.986200e-01
171,Test,1.007016e+00,6.687000e-01
172,Train,8.204810e-01,6.960600e-01
172,Test,1.000249e+00,6.678000e-01
173,Train,8.107397e-01,6.980800e-01
173,Test,1.003258e+00,6.695000e-01
174,Train,8.095000e-01,6.976800e-01
174,Test,1.008594e+00,6.682000e-01
175,Train,8.213368e-01,6.947200e-01
175,Test,1.016142e+00,6.622000e-01
176,Train,7.913125e-01,7.031600e-01
176,Test,1.002937e+00,6.727000e-01
177,Train,7.941911e-01,7.032000e-01
177,Test,9.973658e-01,6.687000e-01
178,Train,8.104411e-01,6.986800e-01
178,Test,1.019252e+00,6.703000e-01
179,Train,7.844602e-01,7.065200e-01
179,Test,9.910912e-01,6.723000e-01
180,Train,7.960208e-01,7.030000e-01
180,Test,1.018616e+00,6.672000e-01
181,Train,8.053519e-01,6.983600e-01
181,Test,9.980197e-01,6.635000e-01
182,Train,7.978662e-01,7.032000e-01
182,Test,1.016395e+00,6.704000e-01
183,Train,7.815374e-01,7.087400e-01
183,Test,1.001817e+00,6.695000e-01
184,Train,7.753685e-01,7.083400e-01
184,Test,1.020015e+00,6.704000e-01
185,Train,7.953277e-01,7.027000e-01
185,Test,1.012826e+00,6.665000e-01
186,Train,7.687602e-01,7.119600e-01
186,Test,1.007250e+00,6.673000e-01
187,Train,7.706521e-01,7.096800e-01
187,Test,1.013756e+00,6.686000e-01
188,Train,7.714190e-01,7.106600e-01
188,Test,1.018020e+00,6.662000e-01
189,Train,7.700495e-01,7.100400e-01
189,Test,1.018834e+00,6.710000e-01
190,Train,7.637059e-01,7.150600e-01
190,Test,1.030273e+00,6.646000e-01
191,Train,7.640701e-01,7.102400e-01
191,Test,1.038743e+00,6.680000e-01
192,Train,7.623771e-01,7.120800e-01
192,Test,1.035154e+00,6.676000e-01
193,Train,7.552172e-01,7.144400e-01
193,Test,1.037648e+00,6.667000e-01
194,Train,7.669659e-01,7.115600e-01
194,Test,1.043515e+00,6.681000e-01
195,Train,7.610161e-01,7.126600e-01
195,Test,1.032169e+00,6.681000e-01
196,Train,7.431265e-01,7.195400e-01
196,Test,1.048202e+00,6.712000e-01
197,Train,7.482794e-01,7.189200e-01
197,Test,1.048004e+00,6.639000e-01
198,Train,7.420481e-01,7.188400e-01
198,Test,1.039916e+00,6.677000e-01
199,Train,7.418824e-01,7.189600e-01
199,Test,1.040040e+00,6.637000e-01
200,Train,7.488699e-01,7.139800e-01
200,Test,1.059895e+00,6.684000e-01
